title,company,salary,location,url,crawled_at,min_salary_raw,max_salary_raw,currency,min_salary_mil_vnd,max_salary_mil_vnd,avg_salary_mil_vnd
Lập Trình Viên Frontend (Angular Junior - Senior),,Thỏa thuận,,https://www.topcv.vn/viec-lam/lap-trinh-vien-frontend-angular-junior-senior/2024581.html?ta_source=JobSearchList_LinkDetail&u_sr_id=6Kou0KfB6QP7Y1ma13kjTrxru2J5wYOBTGBTjokg_1769720523,2026-01-30T04:02:04.740420,,,Negotiable,,,
Frontend Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-frontend-developer-cr257cb258cl273,2026-01-30T04:02:04.740420,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T04:02:04.740420,,,Negotiable,,,
Frontend Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-frontend-developer-cr257cb258cl273,2026-01-30T04:02:04.740420,,,Negotiable,,,
Mobile Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-mobile-developer-cr257cb258cl274,2026-01-30T04:02:04.740420,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T04:02:04.740420,,,Negotiable,,,
Mobile Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-mobile-developer-cr257cb258cl274,2026-01-30T04:02:04.740420,,,Negotiable,,,
Kỹ Sư Phần Mềm/Software Engineer Tại Hà Nội - Lương Upto 22 Triệu,,Thỏa thuận,,https://www.topcv.vn/viec-lam/ky-su-phan-mem-software-engineer-tai-ha-noi-luong-upto-22-trieu/2008626.html?ta_source=JobSearchList_LinkDetail&u_sr_id=6Kou0KfB6QP7Y1ma13kjTrxru2J5wYOBTGBTjokg_1769720523,2026-01-30T04:02:04.746433,,,Negotiable,,,
Software Engineer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271,2026-01-30T04:02:04.747113,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T04:02:04.747113,,,Negotiable,,,
Software Engineer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271,2026-01-30T04:02:04.747113,,,Negotiable,,,
Fresher Developer (Tiếng Nhật Từ N4 Đến N2),,Thỏa thuận,,https://www.topcv.vn/viec-lam/fresher-developer-tieng-nhat-tu-n4-den-n2/1992172.html?ta_source=JobSearchList_LinkDetail&u_sr_id=6Kou0KfB6QP7Y1ma13kjTrxru2J5wYOBTGBTjokg_1769720523,2026-01-30T04:02:04.747113,,,Negotiable,,,
Fullstack Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-fullstack-developer-cr257cb258cl275,2026-01-30T04:02:04.747113,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T04:02:04.747113,,,Negotiable,,,
Magento Frontend Developer (Hyva Theme),,Thỏa thuận,,https://www.topcv.vn/viec-lam/magento-frontend-developer-hyva-theme/2018239.html?ta_source=JobSearchList_LinkDetail&u_sr_id=6Kou0KfB6QP7Y1ma13kjTrxru2J5wYOBTGBTjokg_1769720523,2026-01-30T04:02:04.747113,,,Negotiable,,,
Frontend Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-frontend-developer-cr257cb258cl273,2026-01-30T04:02:04.747113,,,Negotiable,,,
Nghỉ thứ 7,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nghi-thu-7,2026-01-30T04:02:04.747113,,,Negotiable,,,
Frontend Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-frontend-developer-cr257cb258cl273,2026-01-30T04:02:04.747113,,,Negotiable,,,
Backend Developer - Junior Up,,Thỏa thuận,,https://www.topcv.vn/viec-lam/backend-developer-junior-up/1845551.html?ta_source=JobSearchList_LinkDetail&u_sr_id=6Kou0KfB6QP7Y1ma13kjTrxru2J5wYOBTGBTjokg_1769720523,2026-01-30T04:02:04.747113,,,Negotiable,,,
Backend Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-backend-developer-cr257cb258cl272,2026-01-30T04:02:04.747113,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T04:02:04.747113,,,Negotiable,,,
Game,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=5,2026-01-30T04:02:04.747113,,,Negotiable,,,
Backend Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-backend-developer-cr257cb258cl272,2026-01-30T04:02:04.747113,,,Negotiable,,,
"Fullstack Developer (VueJS, Javascript, Java)",,Thỏa thuận,,https://www.topcv.vn/viec-lam/fullstack-developer-vuejs-javascript-java/2025004.html?ta_source=JobSearchList_LinkDetail&u_sr_id=6Kou0KfB6QP7Y1ma13kjTrxru2J5wYOBTGBTjokg_1769720523,2026-01-30T04:02:04.747113,,,Negotiable,,,
Fullstack Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-fullstack-developer-cr257cb258cl275,2026-01-30T04:02:04.747113,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T04:02:04.747113,,,Negotiable,,,
Kỹ Sư Phần Mềm/Software Engineer Tại Hà Nội - Lương Upto 35 Triệu,,Thỏa thuận,,https://www.topcv.vn/viec-lam/ky-su-phan-mem-software-engineer-tai-ha-noi-luong-upto-35-trieu/2025060.html?ta_source=JobSearchList_LinkDetail&u_sr_id=6Kou0KfB6QP7Y1ma13kjTrxru2J5wYOBTGBTjokg_1769720523,2026-01-30T04:02:04.747113,,,Negotiable,,,
Software Engineer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271,2026-01-30T04:02:04.747113,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T04:02:04.747113,,,Negotiable,,,
Nghỉ thứ 7,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nghi-thu-7,2026-01-30T04:02:04.747113,,,Negotiable,,,
Software Engineer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271,2026-01-30T04:02:04.747113,,,Negotiable,,,
IOS Native,,Thỏa thuận,,https://www.topcv.vn/viec-lam/ios-native/1830309.html?ta_source=JobSearchList_LinkDetail&u_sr_id=6Kou0KfB6QP7Y1ma13kjTrxru2J5wYOBTGBTjokg_1769720523,2026-01-30T04:02:04.747113,,,Negotiable,,,
Mobile Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-mobile-developer-cr257cb258cl274,2026-01-30T04:02:04.747113,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T04:02:04.747113,,,Negotiable,,,
Mobile Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-mobile-developer-cr257cb258cl274,2026-01-30T04:02:04.747113,,,Negotiable,,,
Fullstack Developer (Yêu Cầu 3 Năm Kinh Nghiệm) - Thu Nhập Hấp Dẫn Up To 50M,,Thỏa thuận,,https://www.topcv.vn/viec-lam/fullstack-developer-yeu-cau-3-nam-kinh-nghiem-thu-nhap-hap-dan-up-to-50m/1380255.html?ta_source=JobSearchList_LinkDetail&u_sr_id=6Kou0KfB6QP7Y1ma13kjTrxru2J5wYOBTGBTjokg_1769720523,2026-01-30T04:02:04.747113,,,Negotiable,,,
Fullstack Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-fullstack-developer-cr257cb258cl275,2026-01-30T04:02:04.747113,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T04:02:04.747113,,,Negotiable,,,
Android Developer (Kotlin),,Thỏa thuận,,https://www.topcv.vn/viec-lam/android-developer-kotlin/1878171.html?ta_source=JobSearchList_LinkDetail&u_sr_id=6Kou0KfB6QP7Y1ma13kjTrxru2J5wYOBTGBTjokg_1769720523,2026-01-30T04:02:04.747113,,,Negotiable,,,
Mobile Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-mobile-developer-cr257cb258cl274,2026-01-30T04:02:04.747113,,,Negotiable,,,
Mobile Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-mobile-developer-cr257cb258cl274,2026-01-30T04:02:04.747113,,,Negotiable,,,
Kỹ Sư Phần Mềm Ứng Dụng Desktop,,Thỏa thuận,,https://www.topcv.vn/viec-lam/ky-su-phan-mem-ung-dung-desktop/1878271.html?ta_source=JobSearchList_LinkDetail&u_sr_id=6Kou0KfB6QP7Y1ma13kjTrxru2J5wYOBTGBTjokg_1769720523,2026-01-30T04:02:04.756528,,,Negotiable,,,
Backend Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-backend-developer-cr257cb258cl272,2026-01-30T04:02:04.756528,,,Negotiable,,,
Backend Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-backend-developer-cr257cb258cl272,2026-01-30T04:02:04.756528,,,Negotiable,,,
Nhân Viên Lập Trình Mobile,,Thỏa thuận,,https://www.topcv.vn/viec-lam/nhan-vien-lap-trinh-mobile/1017119.html?ta_source=JobSearchList_LinkDetail&u_sr_id=6Kou0KfB6QP7Y1ma13kjTrxru2J5wYOBTGBTjokg_1769720523,2026-01-30T04:02:04.756528,,,Negotiable,,,
Mobile Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-mobile-developer-cr257cb258cl274,2026-01-30T04:02:04.756528,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T04:02:04.756528,,,Negotiable,,,
Mobile Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-mobile-developer-cr257cb258cl274,2026-01-30T04:02:04.756528,,,Negotiable,,,
Android Fresher Mobile App (Kotlin),,Thỏa thuận,,https://www.topcv.vn/viec-lam/android-fresher-mobile-app-kotlin/1066578.html?ta_source=JobSearchList_LinkDetail&u_sr_id=6Kou0KfB6QP7Y1ma13kjTrxru2J5wYOBTGBTjokg_1769720523,2026-01-30T04:02:04.756528,,,Negotiable,,,
Mobile Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-mobile-developer-cr257cb258cl274,2026-01-30T04:02:04.756528,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T04:02:04.756528,,,Negotiable,,,
Nghỉ thứ 7,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nghi-thu-7,2026-01-30T04:02:04.756528,,,Negotiable,,,
Mobile Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-mobile-developer-cr257cb258cl274,2026-01-30T04:02:04.756528,,,Negotiable,,,
Lập Trình Viên - Backend Developer - Có Thể Nhận Việc Sau Tết,,Thỏa thuận,,https://www.topcv.vn/viec-lam/lap-trinh-vien-backend-developer-co-the-nhan-viec-sau-tet/2011981.html?ta_source=JobSearchList_LinkDetail&u_sr_id=6Kou0KfB6QP7Y1ma13kjTrxru2J5wYOBTGBTjokg_1769720523,2026-01-30T04:02:04.756528,,,Negotiable,,,
Backend Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-backend-developer-cr257cb258cl272,2026-01-30T04:02:04.756528,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T04:02:04.756528,,,Negotiable,,,
Backend Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-backend-developer-cr257cb258cl272,2026-01-30T04:02:04.756528,,,Negotiable,,,
Frontend Developer (ReactJS),,Thỏa thuận,,https://www.topcv.vn/viec-lam/frontend-developer-reactjs/2013316.html?ta_source=JobSearchList_LinkDetail&u_sr_id=6Kou0KfB6QP7Y1ma13kjTrxru2J5wYOBTGBTjokg_1769720523,2026-01-30T04:02:04.756528,,,Negotiable,,,
Frontend Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-frontend-developer-cr257cb258cl273,2026-01-30T04:02:04.756528,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T04:02:04.756528,,,Negotiable,,,
Frontend Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-frontend-developer-cr257cb258cl273,2026-01-30T04:02:04.756528,,,Negotiable,,,
Web Development Engineer (Remote),,Thỏa thuận,,https://www.topcv.vn/viec-lam/web-development-engineer-remote/2012833.html?ta_source=JobSearchList_LinkDetail&u_sr_id=6Kou0KfB6QP7Y1ma13kjTrxru2J5wYOBTGBTjokg_1769720523,2026-01-30T04:02:04.756528,,,Negotiable,,,
Software Engineer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271,2026-01-30T04:02:04.756528,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T04:02:04.756528,,,Negotiable,,,
Software Engineer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271,2026-01-30T04:02:04.756528,,,Negotiable,,,
Fullstack Developer (ReactJS & NestJS),,Thỏa thuận,,https://www.topcv.vn/viec-lam/fullstack-developer-reactjs-nestjs/2013498.html?ta_source=JobSearchList_LinkDetail&u_sr_id=6Kou0KfB6QP7Y1ma13kjTrxru2J5wYOBTGBTjokg_1769720523,2026-01-30T04:02:04.756528,,,Negotiable,,,
Fullstack Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-fullstack-developer-cr257cb258cl275,2026-01-30T04:02:04.756528,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T04:02:04.756528,,,Negotiable,,,
Fullstack Developer (ReactJS; PHP Laravel),,Thỏa thuận,,https://www.topcv.vn/viec-lam/fullstack-developer-reactjs-php-laravel/2013366.html?ta_source=JobSearchList_LinkDetail&u_sr_id=6Kou0KfB6QP7Y1ma13kjTrxru2J5wYOBTGBTjokg_1769720523,2026-01-30T04:02:04.756528,,,Negotiable,,,
Fullstack Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-fullstack-developer-cr257cb258cl275,2026-01-30T04:02:04.756528,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T04:02:04.756528,,,Negotiable,,,
Software Engineering,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-software-engineering-cr257cb258,2026-01-30T04:02:04.756528,,,Negotiable,,,
Software Engineering,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-software-engineering-cr257cb258,2026-01-30T04:02:04.756528,,,Negotiable,,,
Công nghệ Thông tin,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin-cr257,2026-01-30T04:02:04.756528,,,Negotiable,,,
Software Engineering,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-software-engineering-cr257cb258,2026-01-30T04:02:04.756528,,,Negotiable,,,
TopCV,,Thỏa thuận,,https://www.topcv.vn/viec-lam,2026-01-30T04:02:04.756528,,,Negotiable,,,
tin tuyển dụng việc làm,,Thỏa thuận,,https://www.topcv.vn/viec-lam,2026-01-30T04:02:04.756528,,,Negotiable,,,
Software Engineering,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-software-engineering-cr257cb258,2026-01-30T04:02:04.756528,,,Negotiable,,,
việc làm mới nhất tại Hà Nội,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat-tai-ha-noi-l1,2026-01-30T04:02:04.756528,,,Negotiable,,,
việc làm mới nhất tại TP.HCM,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat-tai-ho-chi-minh-l2,2026-01-30T04:02:04.756528,,,Negotiable,,,
Việc làm Kinh doanh/Bán hàng,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-kinh-doanh-ban-hang-cr1,2026-01-30T04:02:04.756528,,,Negotiable,,,
Việc làm Marketing/PR/Quảng cáo,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-marketing-pr-quang-cao-cr92,2026-01-30T04:02:04.756528,,,Negotiable,,,
Việc làm Chăm sóc khách hàng (Customer Service)/Vận hành,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-cham-soc-khach-hang-customer-service-van-hanh-cr158,2026-01-30T04:02:04.756528,,,Negotiable,,,
Việc làm Nhân sự/Hành chính/Pháp chế,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nhan-su-hanh-chinh-phap-che-cr177,2026-01-30T04:02:04.756528,,,Negotiable,,,
Việc làm Công nghệ Thông tin,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin-cr257,2026-01-30T04:02:04.756528,,,Negotiable,,,
Việc làm Lao động phổ thông,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-lao-dong-pho-thong-cr1042,2026-01-30T04:02:04.756528,,,Negotiable,,,
Việc làm Tài chính/Ngân hàng/Bảo hiểm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-tai-chinh-ngan-hang-bao-hiem-cr206,2026-01-30T04:02:04.756528,,,Negotiable,,,
Việc làm Bất động sản,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-bat-dong-san-cr333,2026-01-30T04:02:04.756528,,,Negotiable,,,
Việc làm Xây dựng,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-xay-dung-cr1080,2026-01-30T04:02:04.756528,,,Negotiable,,,
Việc làm Kế toán/Kiểm toán/Thuế,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-ke-toan-kiem-toan-thue-cr392,2026-01-30T04:02:04.756528,,,Negotiable,,,
Việc làm Sản xuất,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-san-xuat-cr417,2026-01-30T04:02:04.756528,,,Negotiable,,,
Việc làm Giáo dục/Đào tạo,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-giao-duc-dao-tao-cr477,2026-01-30T04:02:04.756528,,,Negotiable,,,
Việc làm Bán lẻ/Dịch vụ đời sống,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-ban-le-dich-vu-doi-song-cr544,2026-01-30T04:02:04.756528,,,Negotiable,,,
Việc làm Phim và truyền hình/Báo chí/Xuất bản,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-phim-va-truyen-hinh-bao-chi-xuat-ban-cr612,2026-01-30T04:02:04.756528,,,Negotiable,,,
Việc làm Điện/Điện tử/Viễn thông,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-dien-dien-tu-vien-thong-cr644,2026-01-30T04:02:04.756528,,,Negotiable,,,
Việc làm Logistics/Thu mua/Kho/Vận tải,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-logistics-thu-mua-kho-van-tai-cr711,2026-01-30T04:02:04.756528,,,Negotiable,,,
Việc làm Tư vấn chuyên môn,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-tu-van-chuyen-mon-cr750,2026-01-30T04:02:04.756528,,,Negotiable,,,
Việc làm Dược/Y tế/Sức khoẻ/Công nghệ sinh học,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-duoc-y-te-suc-khoe-cong-nghe-sinh-hoc-cr781,2026-01-30T04:02:04.756528,,,Negotiable,,,
Việc làm Thiết kế,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-thiet-ke-cr826,2026-01-30T04:02:04.756528,,,Negotiable,,,
Việc làm Nhà hàng/Khách sạn/Du lịch,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nha-hang-khach-san-du-lich-cr857,2026-01-30T04:02:04.756528,,,Negotiable,,,
Việc làm Năng lượng/Môi trường/Nông nghiệp,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nang-luong-moi-truong-nong-nghiep-cr883,2026-01-30T04:02:04.756528,,,Negotiable,,,
Việc làm Tài xế,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-tai-xe-cr1010,2026-01-30T04:02:04.756528,,,Negotiable,,,
Việc làm Biên phiên dịch,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-bien-phien-dich-cr1013,2026-01-30T04:02:04.756528,,,Negotiable,,,
Việc làm Luật,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-luat-cr1014,2026-01-30T04:02:04.756528,,,Negotiable,,,
Việc làm Nhóm nghề khác,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nhom-nghe-khac-cr899,2026-01-30T04:02:04.756528,,,Negotiable,,,
Việc làm tại Hà Nội,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat-tai-ha-noi-l1,2026-01-30T04:02:04.756528,,,Negotiable,,,
Việc làm tại Hồ Chí Minh,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat-tai-ho-chi-minh-l2,2026-01-30T04:02:04.756528,,,Negotiable,,,
Việc làm tại Hải Phòng,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat-tai-hai-phong-l9,2026-01-30T04:02:04.756528,,,Negotiable,,,
Việc làm tại Đà Nẵng,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat-tai-da-nang-l8,2026-01-30T04:02:04.756528,,,Negotiable,,,
Việc làm tại Bắc Ninh,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat-tai-bac-ninh-l4,2026-01-30T04:02:04.756528,,,Negotiable,,,
Việc làm tại Cần Thơ,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat-tai-can-tho-l20,2026-01-30T04:02:04.756528,,,Negotiable,,,
Việc làm tại Bình Dương,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat-tai-binh-duong-l3,2026-01-30T04:02:04.756528,,,Negotiable,,,
Việc làm tại Vĩnh Phúc,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat-tai-vinh-phuc-l67,2026-01-30T04:02:04.756528,,,Negotiable,,,
Việc làm tại Đồng Nai,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat-tai-dong-nai-l5,2026-01-30T04:02:04.756528,,,Negotiable,,,
Việc làm tại Long An,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat-tai-long-an-l40,2026-01-30T04:02:04.756528,,,Negotiable,,,
Việc làm Tài xế,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-tai-xe-cr1042cb1049,2026-01-30T04:02:04.756528,,,Negotiable,,,
Việc làm Bảo vệ,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-bao-ve,2026-01-30T04:02:04.756528,,,Negotiable,,,
Việc làm Công nhân,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-cong-nhan-cr1042cb1045,2026-01-30T04:02:04.756528,,,Negotiable,,,
Việc làm Nhân viên kho,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nhan-vien-kho-cl741,2026-01-30T04:02:04.756528,,,Negotiable,,,
Việc làm Shipper (Nhân viên giao hàng),,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-shipper-nhan-vien-giao-hang-cl574,2026-01-30T04:02:04.756528,,,Negotiable,,,
Việc làm Thu ngân,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-thu-ngan-cl202,2026-01-30T04:02:04.756528,,,Negotiable,,,
Việc làm Lễ tân/Đón tiếp,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-le-tan-don-tiep-cl863,2026-01-30T04:02:04.756528,,,Negotiable,,,
Việc làm Pha chế (Barista),,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-pha-che-barista-cl870,2026-01-30T04:02:04.756528,,,Negotiable,,,
Việc làm Trực page,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-truc-page-cl167,2026-01-30T04:02:04.756528,,,Negotiable,,,
Việc làm Thợ may,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-tho-may-cl448,2026-01-30T04:02:04.756528,,,Negotiable,,,
Việc làm Thợ cơ khí,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-tho-co-khi-cl429,2026-01-30T04:02:04.756528,,,Negotiable,,,
Việc làm Công nhân xây dựng,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-cong-nhan-xay-dung-cl1068,2026-01-30T04:02:04.756528,,,Negotiable,,,
Việc làm Công nhân thời vụ,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-cong-nhan-thoi-vu-cl1057,2026-01-30T04:02:04.772523,,,Negotiable,,,
Việc làm Bốc xếp hàng hóa,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-boc-xep-hang-hoa-cl475,2026-01-30T04:02:04.772523,,,Negotiable,,,
Việc làm Đóng gói hàng hóa,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-dong-goi-hang-hoa-cl474,2026-01-30T04:02:04.772523,,,Negotiable,,,
Việc làm Nhân viên môi trường,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nhan-vien-moi-truong-cl892,2026-01-30T04:02:04.772523,,,Negotiable,,,
Việc làm Công nhân chăn nuôi,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-cong-nhan-chan-nuoi-cl895,2026-01-30T04:02:04.772523,,,Negotiable,,,
Việc làm Công nhân làm nước đá,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-cong-nhan-lam-nuoc-da-cl1066,2026-01-30T04:02:04.772523,,,Negotiable,,,
Việc làm Công nhân xưởng gỗ,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-cong-nhan-xuong-go-cl1059,2026-01-30T04:02:04.772523,,,Negotiable,,,
Việc làm Công nhân bao bì,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-cong-nhan-bao-bi-cl1064,2026-01-30T04:02:04.772523,,,Negotiable,,,
Việc làm Công nhân điện tử,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-cong-nhan-dien-tu-cl1067,2026-01-30T04:02:04.772523,,,Negotiable,,,
Việc làm Công nhân sản xuất,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-cong-nhan-san-xuat-cl466,2026-01-30T04:02:04.772523,,,Negotiable,,,
Việc làm Công nhân ép nhựa,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-cong-nhan-ep-nhua-cl1065,2026-01-30T04:02:04.772523,,,Negotiable,,,
Việc làm Công nhân giày da,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-cong-nhan-giay-da-cl1063,2026-01-30T04:02:04.772523,,,Negotiable,,,
Việc làm Công nhân vận hành máy,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-cong-nhan-van-hanh-may-cl1061,2026-01-30T04:02:04.772523,,,Negotiable,,,
